,type,category,review,star,date,option,0,1,2
1041,헤트라스,별점,향이 좋아요~시향은 허그뿐인가요?!,평점5,22.11.04.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1042,헤트라스,별점,향도 좋고 용량도 넉넉해서 좋아요~,평점5,22.09.27.,수량 선택: 2개입 / 향 선택: 그레이프프루트 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 그레이프프루트 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1043,헤트라스,별점,"항상 재구매하고 있습니다
잘쓸께요",평점5,22.06.02.,[수량 선택]2개입 [향기] 제주사려니숲길,[수량 선택]2개입 [향기] 제주사려니숲길,,
1044,헤트라스,별점,소분해서 여기저기뒀어요 가성비굳,평점5,22.06.16.,수량 선택: 3개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 3개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1045,헤트라스,별점,가성비 좋고 꽃향기도 너무 좋아요~,평점5,22.07.06.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 화이트셔츠 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 화이트셔츠 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1046,헤트라스,별점,향이 좋은데 너무빨리사라져요ㅠㅠ,평점5,22.01.23.,수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1047,헤트라스,별점,집안에 꽃향기가 넘칩니다. 좋아요!,평점5,22.03.30.,대용량 디퓨저 선택: 3개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 3개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1048,헤트라스,별점,향이잘퍼져요 오래갔으면 좋겠어요,평점5,22.07.17.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1049,헤트라스,별점,완전 향 좋고 계석 구매하고 잇어용,평점5,22.08.23.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1050,헤트라스,별점,"가격대비 제품이 좋아요
많이파세요",평점5,21.09.09.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1051,헤트라스,별점,빨리 받아서 좋아요. 또 시킬거애요,평점5,22.10.10.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 라튤립샤워 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 라튤립샤워 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1052,헤트라스,별점,용량도 많고 향도 너무 좋네요 ㅎㅎ,평점5,22.07.19.,대용량 디퓨저 수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) / 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) , 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1053,헤트라스,별점,다른향으로 추가구매하려규요 ㅎㅎ,평점5,22.11.17.,대용량 디퓨저 선택: 5개입 / 향 선택: 2. 그린세트 5개입 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 5개입 , 향 선택: 2. 그린세트 5개입 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1054,헤트라스,별점,장마철 환기 어려울 때 너무 좋아요,평점5,21.12.02.,수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1055,헤트라스,별점,배송도 빠르고 향도 만족스러워요~!,평점5,22.05.24.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1056,헤트라스,별점,향은 다른집에서 맡아보고 좋아서 따라샀어요 향이 좋아요 약간 바질향같은 .,평점5,22.11.23.,수량 선택: 2개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1057,헤트라스,별점,꼼꼼한 포장과 규성 넘 좋아요 👍,평점5,21.07.31.,대용량 디퓨저 수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) / 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) , 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1058,헤트라스,별점,엄청 향기도 좋고 추후 구매 예정임,평점5,21.10.07.,수량 선택: 2개입 / 향 선택: 블랙체리 / 5만원 이상 무료배송: 주문 금액 5만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 블랙체리 , 5만원 이상 무료배송: 주문 금액 5만원 미만 시 적용되지 않습니다.
1059,헤트라스,별점,"화장실에뒀어요
생각보다 향이진하진않아요
욕실에는
제주사려니숲길도
괜찮을거같아요",평점5,22.10.28.,수량 선택: 3개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 3개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1060,헤트라스,별점,배송도빠르그가격대비 향이깊네요,평점5,22.06.23.,수량 선택: 3개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 3개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1061,헤트라스,별점,은은하고오래갑니다 너무만족해요,평점5,22.06.22.,대용량 디퓨저 선택: 3개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 3개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1062,헤트라스,별점,향이 너무 좋아요. 잘 쓰겠습니다.,평점5,22.05.08.,대용량 디퓨저 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1063,헤트라스,별점,향이 참 사용하기에 좋습니다 ㅎㅎ,평점5,22.07.09.,대용량 디퓨저 선택: 5개입 / 향 선택: 2. 그린세트 5개입 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 5개입 , 향 선택: 2. 그린세트 5개입 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1064,헤트라스,별점,향이 상당히 은은히 조은거 같아요,평점5,22.08.02.,대용량 디퓨저 수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) / 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) , 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1065,헤트라스,별점,향고 좋고 집안이 꽃밭이 되었어요,평점5,22.02.05.,대용량 디퓨저 선택: 5개입 / 향 선택: 1. 블랙세트 5개입 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 5개입 , 향 선택: 1. 블랙세트 5개입 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1066,헤트라스,별점,향 너무 좋아용 재구매 예정입니당,평점5,22.08.31.,수량 선택: 2개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1067,헤트라스,별점,향도 좋고 선물하기 좋은거 같애요,평점5,22.05.25.,대용량 디퓨저 수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) / 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) , 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1068,헤트라스,별점,향 너무 좋고 하나더 장만할려구오,평점5,22.05.28.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1069,헤트라스,별점,향이 오래가고 너무 기분 좋아져요,평점5,22.07.24.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1070,헤트라스,별점,향기 넘 잘퍼지고 저렴해서 좋아여,평점5,21.11.15.,대용량 디퓨저 선택: 2개입 / 향 선택: 퓨어다우니 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 퓨어다우니 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1071,헤트라스,별점,향이 넘 좋아요~~첫 날은 향이 넘 진해서 힘들었는데 뒷날부턴 은은해졌어요~ 집에 들어갈 때마다 기분 좋아지는 향이에요.,평점5,22.09.19.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1072,헤트라스,별점,"방이 호텔이 됐네요.. 고급진 향이라서 맘에 듭니다
거실에서 써봤던 디퓨저 중에서 발향도 최고네요",평점5,22.03.25.,수량 선택: 2개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1073,헤트라스,별점,제주도 샤려니숲길향 거실이 산속에 있는 기분!은은하게 퍼져 기분이 좋아요~,평점5,22.03.02.,수량 선택: 3개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 3개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1074,헤트라스,별점,"대용량에 가성비 넘좋아요 ㅎㅎㅎ 플라스틱 통인 것도 좋네요~~ 시향으로 주신 향 개좋아요,,담엔 그걸로 사고싶다리요!",평점5,21.09.29.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1075,헤트라스,별점,향이 너무 진하지않고 상큼하네요,평점5,22.05.25.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1076,헤트라스,별점,"향 좋아여
저렴한 자몽한 아니에요!",평점5,21.10.20.,대용량 디퓨저 선택: 2개입 / 향 선택: 블랙체리 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 블랙체리 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1077,헤트라스,별점,향이 오래가고 너무 기분 좋아져요,평점5,22.08.09.,대용량 디퓨저 선택: 2개입 / 향 선택: 제주사려니숲길 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 제주사려니숲길 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1078,헤트라스,별점,문열고 들어왔을때 첫향이 좋아요,평점5,22.05.04.,수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) / 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) , 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1079,헤트라스,별점,너무감사합니다다음에또시킬게요,평점5,22.05.14.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1080,헤트라스,별점,"배송도빠르고 향도좋아요
굿~~~~!!!!",평점5,22.07.05.,수량 선택: 2개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1081,헤트라스,별점,향이 너무좋아요 오자마자 거실에,평점5,21.09.16.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 허그솝 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 허그솝 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1082,헤트라스,별점,향좋네요 만족 재구입 하겠습니다,평점5,22.10.23.,대용량 디퓨저 선택: 3개입 / 향 선택: 제주사려니숲길 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 3개입 , 향 선택: 제주사려니숲길 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1083,헤트라스,별점,대용량이라 오래 사용할것 같네요,평점5,22.11.07.,대용량 디퓨저 선택: 2개입 / 향 선택: 제주사려니숲길 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 제주사려니숲길 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1084,헤트라스,별점,발향이 진짜 좋아요 기분좋습니다,평점5,22.07.26.,수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) / 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) , 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1085,헤트라스,별점,향이 고급스러워서 맘에 들어요 :),평점5,21.12.29.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1086,헤트라스,별점,향 너무 좋아요!! 두번째 구매에용,평점5,22.09.03.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1087,헤트라스,별점,"달콤한향이나요
정알대용량이네요",평점5,22.08.11.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1088,헤트라스,별점,생각보다 빨리 날라가는거 같아요,평점5,21.10.07.,수량 선택: 3개입 / 향 선택: 그레이프프루트,수량 선택: 3개입 , 향 선택: 그레이프프루트,
1089,헤트라스,별점,세일하길래 사봤는데 향이 좋아요,평점5,22.06.22.,대용량 디퓨저 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1090,헤트라스,별점,빠른배송에 향도 빠르게 퍼지네요,평점5,22.08.12.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1091,헤트라스,별점,은은한 향이 사무실 한가득입니다,평점5,22.09.19.,대용량 디퓨저 선택: 3개입 / 향 선택: 블랙체리 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 3개입 , 향 선택: 블랙체리 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1092,헤트라스,별점,호텔우드향만 살래요 진짜 좋아용,평점5,22.07.29.,대용량 디퓨저 선택: 2개입 / 향 선택: 블랙체리 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 블랙체리 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1093,헤트라스,별점,"지인선물용
제가사용하는데 너무만족해서 혼자만쓰기 아까워 선물해요",평점5,21.07.24.,대용량 디퓨저 선택: 2개입 / 향 선택: 퓨어다우니 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 퓨어다우니 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1094,헤트라스,별점,"양도 많고 향 너무 좋아요~~
샘프로 주신 화이트셔츠 향이 너무 좋아서 룸스프레이 추가로 구매했어요 !!",평점5,22.11.18.,대용량 디퓨저 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1095,헤트라스,별점,대용량에 향기도 좋고 딱이에요^^,평점5,22.11.04.,수량 선택: 2개입 / 향 선택: 그레이프프루트 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 그레이프프루트 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1096,헤트라스,별점,향이너무좋고 병도 고급스럽네요,평점5,22.07.07.,수량 선택: 2개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1097,헤트라스,별점,배송도 빠르고 상품도 좋습니다~!,평점5,22.08.11.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 블랙체리 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 블랙체리 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1098,헤트라스,별점,배송빠르고 상품설명하고 같아요,평점5,21.11.11.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1099,헤트라스,별점,향이 너무 좋네요~또 사러 올께요,평점5,22.03.09.,대용량 디퓨저 수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) / 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 5개입(블랙체리플라워샵그레이프북스토어허그솝) , 향 선택: 향 5종(블랙체리플라워샵그레이프북스토어허그솝) , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1100,헤트라스,별점,향 너무 좋고 가격두 매우 착해요,평점5,22.06.25.,수량 선택: 2개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1101,헤트라스,별점,향이 너무 잘 퍼지고 향도 좋아요,평점5,22.09.18.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1102,헤트라스,별점,꽃집 온 것 같은 향이에요 좋아요,평점5,22.08.07.,대용량 디퓨저 선택: 2개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1103,헤트라스,별점,용량도넉넉하고 향 너무좋습니다,평점5,22.10.08.,대용량 디퓨저 선택: 2개입 / 향 선택: 블랙체리 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 블랙체리 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1104,헤트라스,별점,향이 너무 좋네요. 잘 쓰겠습니다,평점5,22.05.09.,대용량 디퓨저 선택: 2개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 선택: 2개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1105,헤트라스,별점,온집이 좋은향이 퍼져서 좋네요~~,평점5,21.09.29.,대용량 디퓨저 수량 선택: 3개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 3개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1106,헤트라스,별점,너무조아요! 재주문할꺼에요~~~!!!,평점5,22.11.06.,수량 선택: 2개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1107,헤트라스,별점,오 향 약할줄 알았는데 좋습니다!,평점5,22.03.08.,수량 선택: 2개입 / 향 선택: 북스토어 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 북스토어 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1108,헤트라스,별점,대용량에 이 가격..! 만족합니다!,평점5,22.05.17.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 퓨어다우니 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 퓨어다우니 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1109,헤트라스,별점,늘 언제나 어제 또주문 했습니다.,평점5,22.02.14.,수량 선택: 2개입 / 향 선택: 플라워샵 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,수량 선택: 2개입 , 향 선택: 플라워샵 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
1110,헤트라스,별점,쓰던거에요 용량크고 냄새잘나오,평점5,22.08.12.,대용량 디퓨저 수량 선택: 2개입 / 향 선택: 호텔우드 / 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.,대용량 디퓨저 수량 선택: 2개입 , 향 선택: 호텔우드 , 3만원 이상 무료배송: 주문 금액 3만원 미만 시 적용되지 않습니다.
